Date,Location,PM2.5,NO2,SO2,AQI
2023-01-20 00:00:00,Kolkata,147.14,,,134.11666666666667
2023-01-20 00:00:00,Lucknow,257.985,38.13333333333333,34.82,159.25366666666667
2023-01-20 00:00:00,Madurai,290.7,,46.43,115.5525
2023-01-20 00:00:00,Mumbai,101.38,20.3,41.73,55.2125
2023-01-20 00:00:00,Nagpur,102.95,29.89,34.465,67.86250000000001
2023-01-20 00:00:00,Nashik,,17.83,27.935,133.28125
2023-01-20 00:00:00,Patna,120.215,,4.8149999999999995,123.88312499999999
2023-01-20 00:00:00,Pune,109.52,50.14,,106.54583333333332
2023-01-20 00:00:00,Surat,127.36000000000001,35.695,,114.88833333333334
2023-01-21 00:00:00,Ahmedabad,134.605,,11.819999999999999,139.17833333333334
2023-01-21 00:00:00,Bengaluru,152.715,18.48,,95.31333333333335
2023-01-21 00:00:00,Bhopal,,93.17,26.91,103.33666666666669
2023-01-21 00:00:00,Chandigarh,,,1.96,24.26
2023-01-21 00:00:00,Chennai,134.35,31.95,30.53,89.73500000000001
2023-01-21 00:00:00,Coimbatore,,55.873333333333335,22.63,121.06083333333333
2023-01-21 00:00:00,Delhi,,51.285,29.2,95.83875
2023-01-21 00:00:00,Hyderabad,,,,163.91875
2023-01-21 00:00:00,Indore,124.03,72.53,21.43,66.5975
2023-01-21 00:00:00,Jaipur,,41.515,,89.25999999999999
2023-01-21 00:00:00,Kochi,92.74,25.53,40.605000000000004,52.958333333333336
2023-01-21 00:00:00,Kolkata,,77.8,4.64,133.59
2023-01-21 00:00:00,Lucknow,,,9.08,118.18333333333334
2023-01-21 00:00:00,Madurai,148.37,56.834999999999994,28.88,88.63874999999999
2023-01-21 00:00:00,Mumbai,,,13.63,13.63
2023-01-21 00:00:00,Nagpur,,48.754999999999995,29.793333333333333,137.55333333333334
2023-01-21 00:00:00,Nashik,,20.83,25.95,99.82749999999999
2023-01-21 00:00:00,Patna,197.47500000000002,68.6425,24.21,88.538125
2023-01-21 00:00:00,Pune,,7.51,30.74666666666667,104.53222222222222
2023-01-21 00:00:00,Surat,,85.33,15.110000000000001,50.22
2023-01-22 00:00:00,Ahmedabad,151.06,,14.66,126.09125000000002
2023-01-22 00:00:00,Bengaluru,226.905,64.525,7.97,99.80000000000001
2023-01-22 00:00:00,Bhopal,178.84,55.58,10.835,116.61700000000003
2023-01-22 00:00:00,Chandigarh,156.84,,9.97,139.09041666666667
2023-01-22 00:00:00,Chennai,124.745,26.23,25.63,99.678
2023-01-22 00:00:00,Coimbatore,237.415,46.52,46.85,148.108
2023-01-22 00:00:00,Delhi,45.65,55.769999999999996,,136.87
2023-01-22 00:00:00,Hyderabad,,86.08,21.36,120.53166666666667
2023-01-22 00:00:00,Indore,166.56,,40.915,144.51041666666669
2023-01-22 00:00:00,Jaipur,162.055,28.6,10.31,60.02375
2023-01-22 00:00:00,Kochi,58.25,33.379999999999995,6.97,32.86666666666667
2023-01-22 00:00:00,Kolkata,71.12,66.05199999999999,25.78,91.59373333333335
2023-01-22 00:00:00,Lucknow,,51.296666666666674,13.59,51.51555555555556
2023-01-22 00:00:00,Madurai,227.215,59.62,26.78,120.76699999999998
2023-01-22 00:00:00,Mumbai,,5.95,16.1,89.09875
2023-01-22 00:00:00,Nagpur,,44.65,12.98,118.6625
2023-01-22 00:00:00,Nashik,274.81,45.22,,142.89
2023-01-22 00:00:00,Patna,,39.13,23.02,49.068333333333335
2023-01-22 00:00:00,Pune,222.96,24.29,,142.1725
2023-01-22 00:00:00,Surat,138.25333333333333,,,140.82611111111112
2023-01-23 00:00:00,Ahmedabad,140.08,97.69,,180.54000000000005
2023-01-23 00:00:00,Bengaluru,212.7,13.47,,134.201875
2023-01-23 00:00:00,Bhopal,257.67,,19.21,180.01000000000002
2023-01-23 00:00:00,Chandigarh,,33.055,26.450000000000003,88.41
2023-01-23 00:00:00,Chennai,,49.945,15.585,86.585
2023-01-23 00:00:00,Coimbatore,,6.4,44.05,81.49125000000001
2023-01-23 00:00:00,Delhi,,74.96000000000001,13.75,133.915
2023-01-23 00:00:00,Hyderabad,163.155,,,163.155
2023-01-23 00:00:00,Indore,,,,218.37
2023-01-23 00:00:00,Jaipur,126.42000000000002,,,105.685
2023-01-23 00:00:00,Kochi,150.12,45.81,,109.6725
2023-01-23 00:00:00,Kolkata,,12.61,23.92,129.5075
2023-01-23 00:00:00,Lucknow,241.93666666666664,62.10999999999999,1.4,134.36533333333335
2023-01-23 00:00:00,Madurai,168.29,76.41,31.28,111.26999999999998
2023-01-23 00:00:00,Mumbai,,64.79,17.23,109.37750000000001
2023-01-23 00:00:00,Nagpur,62.6,23.06,,79.495
2023-01-23 00:00:00,Nashik,,51.63666666666666,15.32,64.65416666666667
2023-01-23 00:00:00,Patna,,68.42,43.98,61.663333333333334
2023-01-23 00:00:00,Pune,,52.330000000000005,38.44,142.6075
2023-01-23 00:00:00,Surat,228.87,34.88,,185.45125
2023-01-24 00:00:00,Ahmedabad,217.42,9.34,,185.0125
2023-01-24 00:00:00,Bengaluru,,,6.715,6.715
2023-01-24 00:00:00,Bhopal,,64.29,33.51,98.63499999999999
2023-01-24 00:00:00,Chandigarh,86.36,,32.39,70.89333333333333
2023-01-24 00:00:00,Chennai,191.57,43.980000000000004,26.035,87.19500000000001
2023-01-24 00:00:00,Coimbatore,,91.23,44.25,48.75000000000001
2023-01-24 00:00:00,Delhi,,18.27,14.91,75.18111111111111
2023-01-24 00:00:00,Hyderabad,,58.46,,212.54333333333332
2023-01-24 00:00:00,Indore,,49.84,26.225,91.32124999999999
2023-01-24 00:00:00,Jaipur,103.23,64.955,,165.93125
2023-01-24 00:00:00,Kochi,,39.99,20.86,67.83
2023-01-24 00:00:00,Kolkata,,35.09,14.99,151.115
2023-01-24 00:00:00,Lucknow,,,35.07,150.21
2023-01-24 00:00:00,Madurai,182.8225,,,259.98625
2023-01-24 00:00:00,Mumbai,,79.41,23.25,98.0525
2023-01-24 00:00:00,Nagpur,203.29,,31.87,176.07750000000001
2023-01-24 00:00:00,Nashik,103.56,44.33666666666667,23.509999999999998,67.11916666666667
2023-01-24 00:00:00,Patna,77.45333333333333,37.32,24.276666666666667,111.85999999999999
2023-01-24 00:00:00,Pune,,35.29,,62.5775
2023-01-24 00:00:00,Surat,237.82999999999998,77.74,15.22,160.36125
2023-01-25 00:00:00,Ahmedabad,,,39.96,41.48222222222222
2023-01-25 00:00:00,Bengaluru,125.43,14.49,,69.96000000000001
2023-01-25 00:00:00,Bhopal,118.22,24.41,28.25666666666667,75.19916666666666
2023-01-25 00:00:00,Chandigarh,64.2,,41.04,51.2675
2023-01-25 00:00:00,Chennai,58.31,72.15,39.95,123.22000000000001
2023-01-25 00:00:00,Coimbatore,212.54666666666665,22.06,46.81,93.80555555555554
2023-01-25 00:00:00,Delhi,71.0775,53.89,10.32,63.656875
2023-01-25 00:00:00,Hyderabad,130.63,54.725,,146.29375
2023-01-25 00:00:00,Indore,,10.32,,145.01666666666668
2023-01-25 00:00:00,Jaipur,,47.29,4.6,107.38000000000001
2023-01-25 00:00:00,Kochi,169.625,,,288.2425
2023-01-25 00:00:00,Kolkata,,81.05,,68.56666666666668
2023-01-25 00:00:00,Lucknow,219.63333333333333,35.51,38.29,103.94833333333334
2023-01-25 00:00:00,Madurai,,78.81,,136.30666666666667
2023-01-25 00:00:00,Mumbai,,78.52,19.86,131.07833333333335
2023-01-25 00:00:00,Nagpur,,87.175,24.3,55.7375
2023-01-25 00:00:00,Nashik,148.04999999999998,,,92.88999999999999
2023-01-25 00:00:00,Patna,,,12.25,12.25
2023-01-25 00:00:00,Pune,,67.92500000000001,10.83,49.00000000000001
2023-01-25 00:00:00,Surat,160.9,,44.61,230.92333333333332
2023-01-26 00:00:00,Ahmedabad,140.98333333333332,39.32,,118.41083333333331
2023-01-26 00:00:00,Bengaluru,144.66500000000002,45.11333333333334,20.95,76.53333333333333
2023-01-26 00:00:00,Bhopal,,,,293.575
2023-01-26 00:00:00,Chandigarh,71.625,,,151.85
2023-01-26 00:00:00,Chennai,,,11.7,61.480000000000004
2023-01-26 00:00:00,Coimbatore,134.425,,,137.5325
2023-01-26 00:00:00,Delhi,152.93,46.155,,91.87125
2023-01-26 00:00:00,Hyderabad,110.51,,,175.13333333333333
2023-01-26 00:00:00,Indore,124.33,6.91,11.075,159.40875
2023-01-26 00:00:00,Jaipur,187.03,89.1,11.95,165.60399999999998
2023-01-26 00:00:00,Kochi,220.26,58.834999999999994,32.4,101.81958333333333
2023-01-26 00:00:00,Kolkata,164.3,16.57,32.95,71.27333333333333
2023-01-26 00:00:00,Lucknow,287.4,11.06,,126.95249999999999
2023-01-26 00:00:00,Madurai,,,26.1125,60.240833333333335
2023-01-26 00:00:00,Mumbai,100.59,99.97,,110.24000000000001
2023-01-26 00:00:00,Nagpur,250.41333333333333,,,187.58166666666665
2023-01-26 00:00:00,Nashik,,,,75.455
2023-01-26 00:00:00,Patna,100.86,58.46,32.28,157.975
2023-01-26 00:00:00,Pune,,45.68,,182.18
2023-01-26 00:00:00,Surat,136.08,46.17,23.58,129.196
2023-01-27 00:00:00,Ahmedabad,183.07,,41.3,133.9675
2023-01-27 00:00:00,Bengaluru,243.76666666666665,,24.880000000000003,214.08555555555554
2023-01-27 00:00:00,Bhopal,,,,104.8
2023-01-27 00:00:00,Chandigarh,155.95000000000002,68.64333333333333,,122.03458333333333
2023-01-27 00:00:00,Chennai,,,9.11,34.63666666666666
2023-01-27 00:00:00,Coimbatore,238.89,71.425,22.87,162.03124999999997
2023-01-27 00:00:00,Delhi,283.1,62.39,31.57,139.42950000000002
2023-01-27 00:00:00,Hyderabad,118.97,20.34,,128.41
2023-01-27 00:00:00,Indore,,88.23,29.93,185.17666666666665
2023-01-27 00:00:00,Jaipur,,17.55,,151.23555555555558
2023-01-27 00:00:00,Kochi,232.305,39.98,44.98,94.90625000000001
2023-01-27 00:00:00,Kolkata,172.92,49.9,15.61,109.506
2023-01-27 00:00:00,Lucknow,257.41,52.28,19.496666666666666,113.75416666666668
2023-01-27 00:00:00,Madurai,133.27,75.73,42.75,144.5875
2023-01-27 00:00:00,Mumbai,,,21.355,21.355
2023-01-27 00:00:00,Nagpur,139.37,,35.26,178.395
2023-01-27 00:00:00,Nashik,,49.00333333333333,,56.47666666666667
2023-01-27 00:00:00,Patna,139.04999999999998,,15.8,156.50166666666664
2023-01-27 00:00:00,Pune,95.52000000000001,78.44,,130.88625000000002
2023-01-27 00:00:00,Surat,60.2,,20.02,154.01999999999998
2023-01-28 00:00:00,Ahmedabad,,,13.57,80.51166666666667
2023-01-28 00:00:00,Bengaluru,66.2,61.21,,56.169999999999995
2023-01-28 00:00:00,Bhopal,200.25,,23.425,152.58374999999995
2023-01-28 00:00:00,Chandigarh,191.36200000000002,,21.5875,158.976125
2023-01-28 00:00:00,Chennai,39.325,,,150.8475
2023-01-28 00:00:00,Coimbatore,145.94,,44.27,91.90833333333335
2023-01-28 00:00:00,Delhi,,63.265,36.33,123.043125
2023-01-28 00:00:00,Hyderabad,66.86,,1.31,49.82
2023-01-28 00:00:00,Indore,,69.3,,40.67
2023-01-28 00:00:00,Jaipur,39.66,29.81,27.46,44.7475
2023-01-28 00:00:00,Kochi,,,34.35,34.35
2023-01-28 00:00:00,Kolkata,,68.505,,68.505
2023-01-28 00:00:00,Lucknow,230.6,,2.52,123.68666666666667
2023-01-28 00:00:00,Madurai,,62.595,35.7,60.53666666666667
2023-01-28 00:00:00,Mumbai,196.23,77.9525,,114.80083333333333
2023-01-28 00:00:00,Nagpur,202.11333333333334,,35.53,118.82166666666667
2023-01-28 00:00:00,Nashik,162.31,45.15,42.35,72.86
2023-01-28 00:00:00,Patna,113.52,,45.73,79.625
2023-01-28 00:00:00,Pune,,67.7,42.61,110.41333333333334
2023-01-28 00:00:00,Surat,,51.17,,86.285
2023-01-29 00:00:00,Ahmedabad,161.78,51.88,31.69,141.003
2023-01-29 00:00:00,Bengaluru,220.8166666666667,52.25,,111.95388888888891
2023-01-29 00:00:00,Bhopal,154.76,15.585,39.83,63.68633333333334
2023-01-29 00:00:00,Chandigarh,,,34.050000000000004,173.16666666666666
2023-01-29 00:00:00,Chennai,185.40333333333334,,14.280000000000001,141.38333333333333
2023-01-29 00:00:00,Coimbatore,97.00999999999999,,19.2,77.31333333333333
2023-01-29 00:00:00,Delhi,212.23,,,212.23
2023-01-29 00:00:00,Hyderabad,241.66,31.545,,134.82125
2023-01-29 00:00:00,Indore,192.33,,11.5,175.53625000000002
2023-01-29 00:00:00,Jaipur,,83.4,,169.4316666666667
2023-01-29 00:00:00,Kochi,,,7.82,126.68444444444445
2023-01-29 00:00:00,Kolkata,227.89,,30.865000000000002,193.6138888888889
2023-01-29 00:00:00,Lucknow,,61.949999999999996,36.83,112.76166666666667
2023-01-29 00:00:00,Madurai,209.47,44.825,24.24,119.25875
2023-01-29 00:00:00,Mumbai,170.96666666666667,46.38,,185.96666666666667
2023-01-29 00:00:00,Nagpur,183.82,,,209.4325
2023-01-29 00:00:00,Nashik,105.74,,,105.74
2023-01-29 00:00:00,Patna,,37.41,,107.18555555555555
2023-01-29 00:00:00,Pune,,,48.08,172.01388888888889
2023-01-29 00:00:00,Surat,140.6,,22.153333333333336,81.37666666666667
2023-01-30 00:00:00,Ahmedabad,128.00333333333333,60.04,35.66,108.10958333333335
2023-01-30 00:00:00,Bengaluru,,,23.775,205.05999999999997
2023-01-30 00:00:00,Bhopal,53.32,,,53.32
2023-01-30 00:00:00,Chandigarh,136.05,,22.965,152.95166666666665
2023-01-30 00:00:00,Chennai,140.67,52.623333333333335,,85.31555555555555
2023-01-30 00:00:00,Coimbatore,111.51499999999999,23.54,,111.44166666666666
2023-01-30 00:00:00,Delhi,138.875,33.415,,140.61666666666667
2023-01-30 00:00:00,Hyderabad,236.3,60.120000000000005,,177.435
2023-01-30 00:00:00,Indore,87.14999999999999,13.98,41.07,136.526
2023-01-30 00:00:00,Jaipur,,,,485.63
2023-01-30 00:00:00,Kochi,240.41,32.715,33.93,161.49849999999998
2023-01-30 00:00:00,Kolkata,286.04,68.73,26.675,117.26375000000002
2023-01-30 00:00:00,Lucknow,177.46,,1.88,84.40124999999999
2023-01-30 00:00:00,Madurai,,,27.330000000000002,63.85999999999999
2023-01-30 00:00:00,Mumbai,,,44.33,62.32
2023-01-30 00:00:00,Nagpur,154.955,,28.085,161.18
2023-01-30 00:00:00,Nashik,180.84,80.555,,147.9995833333333
2023-01-30 00:00:00,Patna,,50.11,,224.65
2023-01-30 00:00:00,Pune,,,21.855,53.4925
2023-01-30 00:00:00,Surat,88.59,93.19,,156.55125000000004
2023-01-31 00:00:00,Ahmedabad,185.36,,,158.33
2023-01-31 00:00:00,Bengaluru,124.85,41.64,,86.71
2023-01-31 00:00:00,Bhopal,12.1,,17.27,28.349999999999998
2023-01-31 00:00:00,Chandigarh,162.03666666666666,59.410000000000004,,140.65416666666667
2023-01-31 00:00:00,Chennai,15.27,,,36.92
2023-01-31 00:00:00,Coimbatore,,41.205,35.4,95.52499999999999
2023-01-31 00:00:00,Delhi,,57.07,22.26,62.075
2023-01-31 00:00:00,Hyderabad,146.245,,21.43,71.57166666666667
2023-01-31 00:00:00,Indore,131.85,77.9,26.88,76.72749999999999
2023-01-31 00:00:00,Jaipur,50.07,49.75,24.5,104.826
2023-01-31 00:00:00,Kochi,,,36.13,177.79833333333332
2023-01-31 00:00:00,Kolkata,198.82000000000002,73.775,36.11,102.90166666666669
2023-01-31 00:00:00,Lucknow,,40.07,34.73,169.5025
2023-01-31 00:00:00,Madurai,183.415,18.98,9.28,153.63299999999998
2023-01-31 00:00:00,Mumbai,266.39,,,148.75
2023-01-31 00:00:00,Nagpur,34.545,50.745,27.47,45.6275
2023-01-31 00:00:00,Nashik,,37.4,36.69,146.435
2023-01-31 00:00:00,Patna,221.16500000000002,84.015,42.52,169.62099999999998
2023-01-31 00:00:00,Pune,,,15.49,58.040000000000006
2023-01-31 00:00:00,Surat,,76.09666666666666,,126.35888888888888
2023-02-01 00:00:00,Ahmedabad,104.07,91.68,,128.18875
2023-02-01 00:00:00,Bengaluru,,,25.26,130.58333333333334
2023-02-01 00:00:00,Bhopal,,,28.669999999999998,85.985
2023-02-01 00:00:00,Chandigarh,289.67,,,186.6175
2023-02-01 00:00:00,Chennai,110.44,83.74666666666667,38.23,107.87933333333334
2023-02-01 00:00:00,Coimbatore,246.62,40.62,,143.62
2023-02-01 00:00:00,Delhi,194.78,56.14,19.98,76.14625000000001
2023-02-01 00:00:00,Hyderabad,198.77,,,224.0716666666667
2023-02-01 00:00:00,Indore,,,,240.94666666666666
2023-02-01 00:00:00,Jaipur,96.94500000000001,,18.576666666666668,198.7338888888889
2023-02-01 00:00:00,Kochi,178.905,14.26,,123.37458333333333
2023-02-01 00:00:00,Kolkata,227.63,,,190.27333333333334
2023-02-01 00:00:00,Lucknow,184.39499999999998,90.12,,216.17625
2023-02-01 00:00:00,Madurai,232.65,27.105,8.03,86.989
2023-02-01 00:00:00,Mumbai,240.82,31.005000000000003,,122.03444444444443
2023-02-01 00:00:00,Nagpur,243.75,,15.11,150.89125
2023-02-01 00:00:00,Nashik,221.3166666666667,26.6,,172.04416666666668
2023-02-01 00:00:00,Patna,,83.98,44.18,64.08
2023-02-01 00:00:00,Pune,,67.50999999999999,16.06,36.83
2023-02-01 00:00:00,Surat,270.03,68.535,8.26,115.06199999999998
2023-02-02 00:00:00,Ahmedabad,,93.21,20.67,76.77
2023-02-02 00:00:00,Bengaluru,74.91666666666667,,25.79,120.87833333333333
2023-02-02 00:00:00,Bhopal,,73.67,,120.815
2023-02-02 00:00:00,Chandigarh,18.2,43.96333333333333,15.15,83.67166666666665
2023-02-02 00:00:00,Chennai,206.07,33.93,,166.98749999999998
2023-02-02 00:00:00,Coimbatore,282.35,,14.53,116.315
2023-02-02 00:00:00,Delhi,,28.59,8.16,107.26124999999999
2023-02-02 00:00:00,Hyderabad,126.91999999999999,,23.98,123.43125
2023-02-02 00:00:00,Indore,131.70999999999998,60.52666666666667,44.78,73.68416666666667
2023-02-02 00:00:00,Jaipur,,57.005,27.545,88.7275
2023-02-02 00:00:00,Kochi,,40.67333333333333,36.81,77.92333333333333
2023-02-02 00:00:00,Kolkata,171.11,,7.17,140.315
2023-02-02 00:00:00,Lucknow,,,27.645,72.96833333333333
2023-02-02 00:00:00,Madurai,107.575,,,107.575
2023-02-02 00:00:00,Mumbai,29.14,36.46,38.845,42.443
2023-02-02 00:00:00,Nagpur,126.375,49.195,24.9675,96.14883333333333
2023-02-02 00:00:00,Nashik,160.515,66.58,16.6,99.14000000000001
2023-02-02 00:00:00,Patna,,,44.77,104.84555555555555
2023-02-02 00:00:00,Pune,,59.802,37.915,91.36383333333335
2023-02-02 00:00:00,Surat,,8.98,37.96,23.47
2023-02-03 00:00:00,Ahmedabad,142.26333333333335,55.51,,89.81944444444446
2023-02-03 00:00:00,Bengaluru,,,46.0,64.4525
2023-02-03 00:00:00,Bhopal,,64.28,,84.355
2023-02-03 00:00:00,Chandigarh,24.8,25.990000000000002,,45.84375
2023-02-03 00:00:00,Chennai,139.43666666666667,17.475,23.21,148.56291666666667
2023-02-03 00:00:00,Coimbatore,106.4,,32.115,112.44375000000001
2023-02-03 00:00:00,Delhi,243.925,26.619999999999997,32.385000000000005,94.5575
2023-02-03 00:00:00,Hyderabad,275.65,,37.98,129.87166666666667
2023-02-03 00:00:00,Indore,118.18,,36.75,81.86333333333333
2023-02-03 00:00:00,Jaipur,239.68,31.634999999999998,8.26,93.333
2023-02-03 00:00:00,Kochi,88.825,68.95500000000001,,77.04
2023-02-03 00:00:00,Kolkata,134.455,,39.99,129.50166666666667
2023-02-03 00:00:00,Lucknow,,42.6375,,77.4175
2023-02-03 00:00:00,Madurai,243.22,,,240.25666666666666
2023-02-03 00:00:00,Mumbai,,42.89,,42.89
2023-02-03 00:00:00,Nagpur,181.97,,,244.42
2023-02-03 00:00:00,Nashik,,93.5,24.85,173.48999999999998
2023-02-03 00:00:00,Patna,149.94,,,105.7575
2023-02-03 00:00:00,Pune,43.16,,26.16333333333333,49.50333333333333
2023-02-03 00:00:00,Surat,,57.025,,57.025
2023-02-04 00:00:00,Ahmedabad,,28.035000000000004,25.52,165.47166666666666
2023-02-04 00:00:00,Bengaluru,105.73,92.62,,111.15666666666668
2023-02-04 00:00:00,Bhopal,249.91,70.88333333333333,48.45,151.00866666666667
2023-02-04 00:00:00,Chandigarh,28.35,83.72,19.58,134.556
2023-02-04 00:00:00,Chennai,,,40.41,170.28833333333336
2023-02-04 00:00:00,Coimbatore,275.7,89.43,26.785,130.63833333333335
2023-02-04 00:00:00,Delhi,249.68666666666664,59.745000000000005,,154.7158333333333
2023-02-04 00:00:00,Hyderabad,,53.15,10.100000000000001,31.625
2023-02-04 00:00:00,Indore,,56.71,38.38,102.51916666666666
2023-02-04 00:00:00,Jaipur,241.45,,4.5,122.975
2023-02-04 00:00:00,Kochi,211.255,23.93,22.665,74.9725
2023-02-04 00:00:00,Kolkata,176.08,,9.46,109.81750000000001
2023-02-04 00:00:00,Lucknow,259.36,68.315,25.345,121.388
2023-02-04 00:00:00,Madurai,22.78,42.44,24.165,38.8575
2023-02-04 00:00:00,Mumbai,,57.01,,182.66666666666666
2023-02-04 00:00:00,Nagpur,77.23666666666666,69.27,23.41333333333333,91.56500000000001
2023-02-04 00:00:00,Nashik,107.72,,27.165,132.13
2023-02-04 00:00:00,Patna,,,24.005000000000003,123.24333333333334
2023-02-04 00:00:00,Pune,184.68,75.51333333333334,,139.52708333333334
2023-02-04 00:00:00,Surat,,,30.935000000000002,93.245
2023-02-05 00:00:00,Ahmedabad,88.1,56.4775,18.77,70.096875
2023-02-05 00:00:00,Bengaluru,162.57,,11.9,160.4925
2023-02-05 00:00:00,Bhopal,249.015,33.635,17.91,92.83250000000001
2023-02-05 00:00:00,Chandigarh,198.66500000000002,50.22,8.386666666666667,114.89633333333332
2023-02-05 00:00:00,Chennai,,72.18,,142.802
2023-02-05 00:00:00,Coimbatore,235.68,78.43,,128.86416666666668
2023-02-05 00:00:00,Delhi,214.99,,,212.95166666666668
2023-02-05 00:00:00,Hyderabad,,37.894999999999996,27.137500000000003,52.61972222222223
2023-02-05 00:00:00,Indore,265.17,63.25,32.17,150.42875
2023-02-05 00:00:00,Jaipur,,,6.73,6.73
2023-02-05 00:00:00,Kochi,,8.96,,81.94666666666667
2023-02-05 00:00:00,Kolkata,132.61,,,233.76000000000002
2023-02-05 00:00:00,Lucknow,256.605,,1.74,162.245
2023-02-05 00:00:00,Madurai,160.92333333333332,61.84,,141.36270833333333
2023-02-05 00:00:00,Mumbai,,17.77,41.45,27.51
2023-02-05 00:00:00,Nagpur,,68.49,40.65,70.82625
2023-02-05 00:00:00,Nashik,,,15.86,92.48333333333333
2023-02-05 00:00:00,Patna,154.95499999999998,71.285,22.034999999999997,86.55624999999999
2023-02-05 00:00:00,Pune,180.97,52.08,32.52,148.03400000000002
2023-02-05 00:00:00,Surat,,,40.510000000000005,154.075
2023-02-06 00:00:00,Ahmedabad,149.04,32.305,,142.82375
2023-02-06 00:00:00,Bengaluru,,28.0,34.02,134.76666666666665
2023-02-06 00:00:00,Bhopal,,,48.61,81.505
2023-02-06 00:00:00,Chandigarh,176.82,,17.98,108.05999999999999
2023-02-06 00:00:00,Chennai,,21.18,17.29,102.74000000000001
2023-02-06 00:00:00,Coimbatore,259.7,34.61,,113.60625
2023-02-06 00:00:00,Delhi,,48.62,,130.08333333333331
2023-02-06 00:00:00,Hyderabad,135.655,62.22,27.66,75.17833333333333
2023-02-06 00:00:00,Indore,,27.76,41.879999999999995,166.19666666666666
2023-02-06 00:00:00,Jaipur,123.9,7.34,23.04,115.074
2023-02-06 00:00:00,Kochi,134.5,47.82,,90.10333333333334
2023-02-06 00:00:00,Kolkata,107.77999999999999,37.02,46.67,77.675
2023-02-06 00:00:00,Lucknow,34.33,61.47,,134.43749999999997
2023-02-06 00:00:00,Madurai,,71.89333333333333,30.436666666666667,170.33
2023-02-06 00:00:00,Mumbai,187.74,17.2,,72.41666666666667
2023-02-06 00:00:00,Nagpur,167.6525,47.084999999999994,26.015,147.483125
2023-02-06 00:00:00,Nashik,167.725,,,115.0925
2023-02-06 00:00:00,Patna,,16.05,31.01,79.87666666666667
2023-02-06 00:00:00,Pune,211.3,,,132.895
2023-02-06 00:00:00,Surat,69.19,28.0,28.22,115.15
2023-02-07 00:00:00,Ahmedabad,175.53,57.72,17.41,150.9425
2023-02-07 00:00:00,Bengaluru,,61.92,27.68,44.8
